UPC,EAN,Custom SKU,Manufact. SKU,Item,Remaining,Sale Price
191520800192,,,,CCM Ribcor Trigger 9 Pro -  Junior Right P28 50,2,$259.99 
627934285039,,,,Sherwood Legend Pro Stick - Intermediate Right PP28 50,2,$259.99 
627934285053,,,,Sherwood Legend Pro Stick - Intermediate Right PP28 60,2,$259.99 
627934285077,,,,Sherwood Legend Pro Stick - Intermediate Right PP90MX 50,2,$259.99 
627934285091,,,,Sherwood Legend Pro Stick - Intermediate Right PP90MX 60,2,$259.99 
627934285114,,,,Sherwood Legend Pro Stick - Intermediate Right PP92 50,2,$259.99 
627934285138,,,,Sherwood Legend Pro Stick - Intermediate Right PP92 60,2,$259.99 
681489126360,,,,"TRUE CATALYST 7X3 2023 INT OPS, 55 FLEX, T28 CURVE, RIGHT, 58""",2,$269.99 
681489149727,,,,TRUE HZRDUS 7X INTERMEDIATE 2024 STOCK GOALIE BLOCKER - BLACK/BLACK,2,$269.99 
681489148621,,,,TRUE HZRDUS 7X INTERMEDIATE 2024 STOCK GOALIE BLOCKER - WHITE/WHITE,2,$269.99 
627555365820,,,,Sherwood CODE Encrypt Pro Stick - Intermediate Right PP28 55,2,$269.99 
627555365844,,,,Sherwood CODE Encrypt Pro Stick - Intermediate Right PP28 65,2,$269.99 
627555365905,,,,Sherwood CODE Encrypt Pro Stick - Intermediate Right PP90MX 55,2,$269.99 
627555365929,,,,Sherwood CODE Encrypt Pro Stick - Intermediate Right PP90MX 65,2,$269.99 
627555365943,,,,Sherwood CODE Encrypt Pro Stick - Intermediate Right PP92 55,2,$269.99 
627555365967,,,,Sherwood CODE Encrypt Pro Stick - Intermediate Right PP92 65,2,$269.99 
191520781019,,,,CCM Tacks XF 80 Skate -Junior Regular 2,2,$279.99 
627934285336,,,,Sherwood Legend Pro Stick - Senior Right PP28 68,2,$279.99 
627934285398,,,,Sherwood Legend Pro Stick - Senior Right PP90MX 68,2,$279.99 
627934285411,,,,Sherwood Legend Pro Stick - Senior Right PP90MX 75,2,$279.99 
627934285459,,,,Sherwood Legend Pro Stick - Senior Right PP92 68,2,$279.99 
681489148614,,,,TRUE HZRDUS 7X 2024 STOCK GOALIE BLOCKER - WHITE/WHITE,2,$299.99 
191520071837,,,,CCM Tacks 910 Helmet Combo Black S,2,$299.99 
191520334383,,,,CCM Tacks 910 Helmet Combo Nevy XS,2,$299.99 
191520870393,,,,CCM Tacks Classic Skate - Intermediate Regular 5,2,$299.99 
681489146443,,,,True Catalyst 5X4 Player Skate - Junior Standard 1,2,$299.99 
681489146467,,,,True Catalyst 5X4 Player Skate - Junior Standard 2,2,$299.99 
681489146474,,,,True Catalyst 5X4 Player Skate - Junior Standard 2.5,2,$299.99 
681489146481,,,,True Catalyst 5X4 Player Skate - Junior Standard 3,2,$299.99 
681489146498,,,,True Catalyst 5X4 Player Skate - Junior Standard 3.5,2,$299.99 
627555365226,,,,Sherwood CODE Encrypt Pro Stick - Senior Right PP28 68,2,$299.99 
627555365240,,,,Sherwood CODE Encrypt Pro Stick - Senior Right PP28 75,2,$299.99 
627555365462,,,,Sherwood CODE Encrypt Pro Stick - Senior Right PP92 68,2,$299.99 
627555365486,,,,Sherwood CODE Encrypt Pro Stick - Senior Right PP92 75,2,$299.99 
681489149765,,,,TRUE HZRDUS 7X INTERMEDIATE 2024 STOCK GOALIE CATCHER - BLACK/BLACK,2,$309.99 
681489126711,,,,"TRUE CATALYST 9X3 2023 INT OPS, 55 FLEX, T92 CURVE, RIGHT, 58""",2,$329.99 
191520610012,,,,CCM Tacks AS-VI Pro - Intermediate Right P28 55,2,$329.99 
191520609931,,,,CCM Tacks AS-VI Pro - Intermediate Right P28 65,2,$329.99 
681489152772,,,,"TRUE HZRDUS 9X4 2024 INT OPS, 50 FLEX, T28 CURVE, RIGHT, 56""",2,$339.99 
681489152796,,,,"TRUE HZRDUS 9X4 2024 INT OPS, 50 FLEX, T92 CURVE, RIGHT, 56""",2,$339.99 
681489152833,,,,"TRUE HZRDUS 9X4 2024 INT OPS, 60 FLEX, T28 CURVE, RIGHT, 58""",2,$339.99 
681489159771,,,,"TRUE PROJECT X SMOKE INT OPS, 50 FLEX, T27 CURVE, RIGHT, 56""",2,$339.99 
191520797669,,191520798246,191520798727,CCM Jetspeed FT7 Pro Hockey Stick- Intermediate Left P90 65,2,$339.99 
191520800130,,,,CCM Ribcor Trigger 9 Pro - Intermeidate  Right P29 55,2,$339.99 
191520800031,,191520800031,,CCM Ribcor Trigger 9 Pro - Intermeidate  Right P28 65,2,$339.99 
191520800178,,,,CCM Ribcor Trigger 9 Pro - Intermeidate  Right P90 55,2,$339.99 
191520800093,,,,CCM Ribcor Trigger 9 Pro - Intermeidate  Right P90 65,2,$339.99 
191520800055,,,,CCM Ribcor Trigger 9 Pro - Intermeidate  Right P29 65,2,$339.99 
191520800116,,,,CCM Ribcor Trigger 9 Pro - Intermeidate  Right P28 55,2,$339.99 
681489153038,,,,"TRUE HZRDUS 9X4 2024 SR OPS, 65 FLEX, T28 CURVE, RIGHT, 60""",2,$349.99 
681489153076,,,,"TRUE HZRDUS 9X4 2024 SR OPS, 65 FLEX, T92 CURVE, RIGHT, 60""",2,$349.99 
681489153113,,,,"TRUE HZRDUS 9X4 2024 SR OPS, 75 FLEX, T28 CURVE, RIGHT, 62""",2,$349.99 
681489153151,,,,"TRUE HZRDUS 9X4 2024 SR OPS, 75 FLEX, T92 CURVE, RIGHT, 62""",2,$349.99 
681489153175,,,,"TRUE HZRDUS 9X4 2024 SR OPS, 85 FLEX, T27 CURVE, RIGHT, 62""",2,$349.99 
191520605315,,,,CCM Tacks AS-VI Pro - Senior Right P29 70,2,$349.99 
191520605292,,,,CCM Tacks AS-VI Pro - Senior Right P28 70,2,$349.99 
191520780395,,,,CCM Tacks XF 80 Skate - Intermediate Regular 4,2,$349.99 
191520780357,,,,CCM Tacks XF 80 Skate - Intermediate Regular 5,2,$349.99 
191520780371,,,,CCM Tacks XF 80 Skate - Intermediate Regular 6,2,$349.99 
191520633639,,,,CCM Jetspeed FT680 Skate - Intermediate Regular 4.5,2,$349.99 
191520633585,,,,CCM Jetspeed FT680 Skate - Intermediate Regular 5,2,$349.99 
191520633592,,,,CCM Jetspeed FT680 Skate - Intermediate Regular 5.5,2,$349.99 
191520633615,,,,CCM Jetspeed FT680 Skate - Intermediate Regular 6.5,2,$349.99 
681489146504,,,,True Catalyst 5X4 Player Skate - Intermediate Standard 4,2,$349.99 
681489146528,,,,True Catalyst 5X4 Player Skate - Intermediate Standard 4.5,2,$349.99 
681489146542,,,,True Catalyst 5X4 Player Skate - Intermediate Standard 5,2,$349.99 
681489146566,,,,True Catalyst 5X4 Player Skate - Intermediate Standard 5.5,2,$349.99 
681489146603,,,,True Catalyst 5X4 Player Skate - Intermediate Standard 6.5,2,$349.99 
681489150778,,,,"TRUE HZRDUS 9X4 2024 INT BLACKOUT GOAL STICK, T31 CURVE, 23"" PADDLE, LEFT",2,$359.99 
681489150785,,,,"TRUE HZRDUS 9X4 2024 INT BLACKOUT GOAL STICK, T31 CURVE, 24"" PADDLE, LEFT",2,$359.99 
681489150792,,,,"TRUE HZRDUS 9X4 2024 SR BLACKOUT GOAL STICK, T31 CURVE, 25"" PADDLE, LEFT",2,$359.99 
681489150808,,,,"TRUE HZRDUS 9X4 2024 SR BLACKOUT GOAL STICK, T31 CURVE, 25"" PADDLE, RIGHT",2,$359.99 
681489150822,,,,"TRUE HZRDUS 9X4 2024 SR BLACKOUT GOAL STICK, T31 CURVE, 26"" PADDLE, RIGHT",2,$359.99 
191520797386,,191520798529,191520798048,CCM Jetspeed FT7 Pro Hockey Stick - Senior Left P29 75,2,$359.99 
191520798086,,191520797447,,CCM Jetspeed FT7 Pro Hockey Stick - Senior Left P28 80,2,$359.99 
191520798123,,191520797508,191520798123,CCM Jetspeed FT7 Pro Hockey Stick - Senior Left P90 80,2,$359.99 
191520798000,,191520798482,,CCM Jetspeed FT7 Pro Hockey Stick - Senior Left P90 70,2,$359.99 
191520799816,,191520799816,,CCM Ribcor Trigger 9 Pro - Senior Right P29 75,2,$359.99 
191520799717,,191520799717,,CCM Ribcor Trigger 9 Pro - Senior Right P28 70,2,$359.99 
191520799779,,,,CCM Ribcor Trigger 9 Pro - Senior Right P90 70,2,$359.99 
,,,,CCM Ribcor Trigger 9 Pro - Senior Right P90 80,2,$359.99 
681489143305,,,681489143305,TRUE PROJECT X GOALIE STICK Left 26,2,$359.99 
681489143299,,681489143299,,TRUE PROJECT X GOALIE STICK Left 25,2,$359.99 
191520799892,,,,CCM Ribcor Trigger 9 Pro - Senior Right P29 80,2,$359.99 
191520799878,,,,CCM Ribcor Trigger 9 Pro - Senior Right P28 80,2,$359.99 
191520799854,,,,CCM Ribcor Trigger 9 Pro - Senior Right P90 75,2,$359.99 
681489159658,,,,"TRUE PROJECT X SMOKE INT GOAL STICK, T31 CURVE, 23"" PADDLE, LEFT",2,$369.99 
681489160036,,,,"TRUE PROJECT X SMOKE SR OPS, 65 FLEX, T27 CURVE, RIGHT, 60""",2,$369.99 
681489160081,,,,"TRUE PROJECT X SMOKE SR OPS, 75 FLEX, T27 CURVE, LEFT, 62""",2,$369.99 
681489160098,,,,"TRUE PROJECT X SMOKE SR OPS, 75 FLEX, T27 CURVE, RIGHT, 62""",2,$369.99 
681489160128,,,,"TRUE PROJECT X SMOKE SR OPS, 75 FLEX, T92 CURVE, LEFT, 62""",2,$369.99 
681489160135,,,,"TRUE PROJECT X SMOKE SR OPS, 75 FLEX, T92 CURVE, RIGHT, 62""",2,$369.99 
191520882693,,,,CCM Vizion - Intermediate Right P28 +1/4 65,2,$369.99 
191520882747,,,,CCM Vizion - Intermediate Left P28 +1/4 55,2,$369.99 
191520882761,,,,CCM Vizion - Intermediate Left P29 +1/4 55,2,$369.99 
191520882754,,,,CCM Vizion - Intermediate Right P28 +1/4 55,2,$369.99 
681489061913,,,,TRUE CATALYST 9X3 2023 STOCK GOALIE BLOCKER - WHITE/WHITE - STANDARD,2,$389.99 
191520882471,,,,CCM Vizion - Senior Right P29 +1/4 70,2,$389.99 
191520882440,,,,CCM Vizion - Senior Left P28 +1/4 70,2,$389.99 
191520882501,,,,CCM Vizion - Senior Left P28 +1/4 75,2,$389.99 
191520882389,,,,CCM Vizion - Senior Left P28 +1/4 65,2,$389.99 
191520882396,,,,CCM Vizion - Senior Right P28 +1/4 65,2,$389.99 
191520882419,,,,CCM Vizion - Senior Right P29 +1/4 65,2,$389.99 
191520780494,,,,CCM Tacks XF 80 Skate - Senior  Regular 8,2,$399.99 
191520780517,,,,CCM Tacks XF 80 Skate - Senior  Regular 9,2,$399.99 
681489145897,,,,True Catalyst 5X4 Goalie Skate - Intermediate Standard 5,2,$399.99 
681489145682,,,,True Catalyst 5X4 Goalie Skate - Intermediate Standard 6,2,$399.99 
191520215569,,,,CCM TACKS Super X  Black L,2,$449.99 
191520633394,,,,CCM Jetspeed FT680 Skate - Senior  Regular 8.5,2,$449.99 
681489146641,,,,True Catalyst 5X4 Player Skate - Senior Standard 7.5,2,$449.99 
681489146665,,,,True Catalyst 5X4 Player Skate - Senior Standard 8,2,$449.99 
681489146702,,,,True Catalyst 5X4 Player Skate - Senior Standard 9,2,$449.99 
681489146726,,,,True Catalyst 5X4 Player Skate - Senior Standard 9.5,2,$449.99 
191520779955,,,,CCM Tacks XF 90 Skate - Intermediate Regular 4,2,$499.99 
191520779962,,,,CCM Tacks XF 90 Skate - Intermediate Regular 4.5,2,$499.99 
191520779917,,,,CCM Tacks XF 90 Skate - Intermediate Regular 5,2,$499.99 
191520779924,,,,CCM Tacks XF 90 Skate - Intermediate Regular 5.5,2,$499.99 
191520779931,,,,CCM Tacks XF 90 Skate - Intermediate Regular 6,2,$499.99 
191520779948,,,,CCM Tacks XF 90 Skate - Intermediate Regular 6.5,2,$499.99 
191520632908,,,,CCM Jetspeed FT6 Pro Skate - Junior Regular 3,2,$499.99 
681489145552,,,,True Catalyst 5X4 Goalie Skate - Senior Standard 7,2,$499.99 
681489145590,,,,True Catalyst 5X4 Goalie Skate - Senior Standard 8,2,$499.99 
681489145637,,,,True Catalyst 5X4 Goalie Skate - Senior Standard 9,2,$499.99 
681489148607,,,,TRUE HZRDUS 9X 2024 STOCK GOALIE BLOCKER - WHITE/WHITE,2,$549.99 
191520779719,,,,CCM Tacks XF 90 Skate - Senior Regular 7,2,$549.99 
191520779733,,,,CCM Tacks XF 90 Skate - Senior Regular 8,2,$549.99 
191520857745,,,,CCM Tacks 652 - Regular 6.0,2,$599.99 
191520857752,,,,CCM Tacks 652 - Regular 6.5,2,$599.99 
681489145958,,,,True Catalyst 7X4 Goalie Skate - Intermediate Standard 5,2,$599.99 
191520778750,,,,CCM XF PRO SKATES - JUNIOR 1.0,2,$599.99 
191520778767,,,,CCM XF PRO SKATES - JUNIOR 1.5,2,$599.99 
191520778774,,,,CCM XF PRO SKATES - JUNIOR 2.0,2,$599.99 
191520778798,,,,CCM XF PRO SKATES - JUNIOR 3.0,2,$599.99 
191520857523,,,,CCM Tacks 652 - Regular 7.0,2,$649.99 
191520857530,,,,CCM Tacks 652 - Regular 7.5,2,$649.99 
681489146887,,,,True Catalyst 7X4 Player Skate - Intermediate Standard 4,2,$649.99 
681489146900,,,,True Catalyst 7X4 Player Skate - Intermediate Standard 4.5,2,$649.99 
681489146924,,,,True Catalyst 7X4 Player Skate - Intermediate Standard 5,2,$649.99 
681489146962,,,,True Catalyst 7X4 Player Skate - Intermediate Standard 6,2,$649.99 
681489146986,,,,True Catalyst 7X4 Player Skate - Intermediate Standard 6.5,2,$649.99 
191520633295,,,,CCM Jetspeed FT6 Skate - Intermediate Regular 4.5,2,$669.99 
191520633240,,,,CCM Jetspeed FT6 Skate - Intermediate Regular 5,2,$669.99 
681489146016,,,,True Catalyst 7X4 Goalie Skate - Senior Standard 7,2,$699.99 
681489146054,,,,True Catalyst 7X4 Goalie Skate - Senior Standard 8,2,$699.99 
681489146092,,,,True Catalyst 7X4 Goalie Skate - Senior Standard 9,2,$699.99 
191520869304,,,,CCM Tacks XF Skate - Intermediate Tapered 4,2,$749.99 
191520869267,,,,CCM Tacks XF Skate - Intermediate Tapered 5,2,$749.99 
191520869274,,,,CCM Tacks XF Skate - Intermediate Tapered 5.5,2,$749.99 
191520869281,,,,CCM Tacks XF Skate - Intermediate Tapered 6,2,$749.99 
191520789190,,,,CCM Tacks XF Skate - Intermediate Regular 3,2,$749.99 
191520789206,,,,CCM Tacks XF Skate - Intermediate Regular 3.5,2,$749.99 
191520779511,,,,CCM Tacks XF Skate - Intermediate Regular 4,2,$749.99 
191520779474,,,,CCM Tacks XF Skate - Intermediate Regular 5,2,$749.99 
191520779481,,,,CCM Tacks XF Skate - Intermediate Regular 5.5,2,$749.99 
191520779504,,,,CCM Tacks XF Skate - Intermediate Regular 6.5,2,$749.99 
681489147006,,,,True Catalyst 7X4 Player Skate - Senior Standard 7,2,$799.99 
681489147020,,,,True Catalyst 7X4 Player Skate - Senior Standard 7.5,2,$799.99 
681489147082,,,,True Catalyst 7X4 Player Skate - Senior Standard 9,2,$799.99 
191520869205,,,,CCM Tacks XF Skate - Senior  Tapered 9,2,$849.99 
191520869229,,,,CCM Tacks XF Skate - Senior  Tapered 10,2,$849.99 
191520779276,,,,CCM Tacks XF Skate - Senior  Regular 7,2,$849.99 
681489146214,,,,True Catalyst 9X4 Goalie Skate - Senior Standard 7,2,$899.99 
681489146252,,,,True Catalyst 9X4 Goalie Skate - Senior Standard 8,2,$899.99 
681489146290,,,,True Catalyst 9X4 Goalie Skate - Senior Standard 9,2,$899.99 
191520884635,,,,CCM Tacks 652 Pro - Tapered 6.0,2,$999.99 
191520884642,,,,CCM Tacks 652 Pro - Tapered 6.5,2,$999.99 
191520884574,,,,CCM Tacks 652 Pro - Regular 6.0,2,$999.99 
191520778507,,,,CCM Tacks XF Pro Skate - Intermediate Tapered 4.5,2,$999.99 
191520778453,,,,CCM Tacks XF Pro Skate - Intermediate Tapered 5,2,$999.99 
191520778460,,,,CCM Tacks XF Pro Skate - Intermediate Tapered 5.5,2,$999.99 
191520778484,,,,CCM Tacks XF Pro Skate - Intermediate Tapered 6.5,2,$999.99 
191520778439,,,,CCM Tacks XF Pro Skate - Intermediate Regular 4,2,$999.99 
191520778446,,,,CCM Tacks XF Pro Skate - Intermediate Regular 4.5,2,$999.99 
191520778392,,,,CCM Tacks XF Pro Skate - Intermediate Regular 5,2,$999.99 
191520778415,,,,CCM Tacks XF Pro Skate - Intermediate Regular 6,2,$999.99 
191520632786,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Tapered 4,2,$999.99 
191520632793,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Tapered 4.5,2,$999.99 
191520632748,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Tapered 5,2,$999.99 
191520632755,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Tapered 5.5,2,$999.99 
191520632762,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Tapered 6,2,$999.99 
191520632724,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Regular 4,2,$999.99 
191520632731,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Regular 4.5,2,$999.99 
191520632687,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Regular 5,2,$999.99 
191520632694,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Regular 5.5,2,$999.99 
191520632700,,,,CCM Jetspeed FT6 Pro Skate - Intermediate Regular 6,2,$999.99 
681489147426,,,,True Catalyst 9X4 Player Skate - Senior  Standard 9.5,2,"$1,079.99 "
191520884338,,,,CCM Tacks 652 Pro - Tapered 7.0,2,"$1,099.99 "
191520884352,,,,CCM Tacks 652 Pro - Tapered 8.0,2,"$1,099.99 "
191520836047,,,,CCM Tacks XF Pro Skate - Senior Tapered 7.5,2,"$1,099.99 "
191520835927,,,,CCM Tacks XF Pro Skate - Senior Regular 7.0,2,"$1,099.99 "
191520632502,,,,CCM Jetspeed FT6 Pro Skate - Senior  Tapered 9,2,"$1,149.99 "
191520632410,,,,CCM Jetspeed FT6 Pro Skate - Senior  Regular 10,2,"$1,149.99 "
191520674694,,,,"CCM Pro Bag Black/White 32""",1,$104.99 
191520674700,,,,"CCM Pro Team Navy/White Bag 32""",1,$104.99 
191520663438,,,,CCM Jetspeed FT680 Shoulder Pads - Junior S,1,$104.99 
191520663445,,,,CCM Jetspeed FT680 Shoulder Pads - Junior M,1,$104.99 
681489006686,,,,TRUE GOALIE PRO BAG BLACK -WHITE & BLACK,1,$109.99 
191520285180,,,,CCM Step Steel Stainless 247,1,$109.99 
191520661007,,,,CCM Hockey Gloves Red 10 FT680,1,$109.99 
191520660970,,,,CCM Hockey Gloves Blue 10 FT680,1,$109.99 
191520817916,,,,CCM Hockey Gloves Blue 10 XF 80,1,$109.99 
191520660987,,,,CCM Hockey Gloves Blue 11 FT680,1,$109.99 
191520818043,,,,CCM Hockey Gloves Red 11 XF 80,1,$109.99 
191520661014,,,,CCM Hockey Gloves Red 11 FT680,1,$109.99 
191520817923,,,,CCM Hockey Gloves Blue 11 XF 80,1,$109.99 
191520660994,,,,CCM Hockey Gloves Blue 12 FT680,1,$109.99 
191520817930,,,,CCM Hockey Gloves Blue 12 XF 80,1,$109.99 
191520818302,,,,CCM Tacks XF 80 Shoulder Pads - Junior Medium,1,$109.99 
627934281192,,,,Sherwood Legend 1 Elbow Pad - Senior Small,1,$109.99 
627934281208,,,,Sherwood Legend 1 Elbow Pad - Senior Medium,1,$109.99 
627934281215,,,,Sherwood Legend 1 Elbow Pad - Senior Large,1,$109.99 
627934281222,,,,Sherwood Legend 1 Elbow Pad - Senior X-Large,1,$109.99 
627555329747,,,,Sherwood CODE Encrypt 2 Shoulder Pad - Senior Small,1,$109.99 
627555329761,,,,Sherwood CODE Encrypt 2 Shoulder Pad - Senior Large,1,$109.99 
627934282717,,,,Sherwood Legend 2 Pant - Junior X-Large,1,$109.99 
632963983924,,,,CCM SB 4.0 Step Steel 254,1,$109.99 
681489127893,,,,"TRUE CATALYST 5X3 2023 INT GOAL STICK, T31 CURVE, 23"" PADDLE, LEFT, 52""",1,$110.49 
681489127909,,,,"TRUE CATALYST 5X3 2023 INT GOAL STICK, T31 CURVE, 24"" PADDLE, LEFT, 53""",1,$110.49 
681489127916,,,,"TRUE CATALYST 5X3 2023 SR GOAL STICK, T31 CURVE, 25"" PADDLE, LEFT, 56""",1,$110.49 
191520674533,,,,"CCM Navy Goalie Carry Bag 42""",1,$114.99 
191520674540,,,,"CCM Red/Black Goalie Bag 42""",1,$114.99 
681489127749,,,,"TRUE CATALYST 7X3 2023 JR GOAL STICK, T31 CURVE, 21"" PADDLE, LEFT, 50""",1,$116.99 
681489125004,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 10,1,$119.99 
681489124946,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 4,1,$119.99 
681489124953,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 5,1,$119.99 
681489124960,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 6,1,$119.99 
681489124977,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 7,1,$119.99 
681489124984,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 8,1,$119.99 
681489124991,,,,JRZ SHIFT ATTACK STAINLESS STEEL GOALIE - SIZE 9,1,$119.99 
681489122805,,,,JRZ SHIFT MAX STAINLESS STEEL PLAYER - 288,1,$119.99 
191520412029,,,,CCM Jetspeed 30 -  Youth Left P29 30,1,$119.99 
191520660673,,,,CCM Hockey Gloves Blue 13 FT680,1,$119.99 
191520663537,,,,CCM Elbow Pads SR FT6 M,1,$119.99 
191520663544,,,,CCM Elbow Pads SR FT6 L,1,$119.99 
191520663551,,,,CCM Elbow Pads SR FT6 XL,1,$119.99 
191520660680,,,,CCM Hockey Gloves Blue 14 FT680,1,$119.99 
191520660697,,,,CCM Hockey Gloves Blue 15 FT680,1,$119.99 
191520441562,,,,CCM Hockey Pants Red Junior L AS 580,1,$119.99 
191520301323,,,,CCM Tacks 210 Helmet White M,1,$119.99 
191520301316,,,,CCM Tacks 210 Helmet White S,1,$119.99 
191520334482,,,,CCM Tacks 210 Helmet Red XS,1,$119.99 
191520301415,,,,CCM Tacks 210 Helmet Red M,1,$119.99 
191520334451,,,,CCM Tacks 210 Helmet White XS,1,$119.99 
191520301354,,,,CCM Tacks 210 Helmet Navy M,1,$119.99 
191520301347,,,,CCM Tacks 210 Helmet Navy S,1,$119.99 
191520334468,,,,CCM Tacks 210 Helmet Navy XS,1,$119.99 
191520674595,,,,CCM 420 Player BASIC WHEELED Bag 36'',1,$119.99 
191520835637,,,,CCM Tacks Classic Shin Guards - Senior 16,1,$119.99 
191520663421,,,,CCM Jetspeed FT680 Shoulder Pads - Senior XL,1,$119.99 
,,,,Lowry Byonic Universal Skate Steel Pro Polished  246 (M5),1,$119.99 
,,,,Lowry Byonic Universal Skate Steel Pro Polished  254(M6),1,$119.99 
,,,,Lowry Byonic Universal Skate Steel Pro Polished  263(M7),1,$119.99 
,,,,Lowry Byonic Universal Skate Steel Pro Polished  280(M9),1,$119.99 
627934286043,,,,Sherwood Legend 2 Stick - Junior Left PP28 45,1,$119.99 
627934286081,,,,Sherwood Legend 2 Stick - Junior Left PP92 45,1,$119.99 
627934284865,,,,Sherwood Legend 3 Stick - Senior Left PP28 75,1,$119.99 
627934284902,,,,Sherwood Legend 3 Stick - Senior Left PP92 75,1,$119.99 
627934284827,,,,Sherwood Legend 3 Stick - Intermediate  Left PP28 60,1,$119.99 
627934284841,,,,Sherwood Legend 3 Stick - Intermediate  Left PP92 60,1,$119.99 
627555382704,,,,Sherwood CODE Encrypt 2 Stick - Junior Left PP28 40,1,$119.99 
627555370312,,,,Sherwood CODE Encrypt 2 Stick - Junior Left PP92 40,1,$119.99 
681489113087,,,,TRUE SHIFT MAX DLC STEEL PLAYER - 230,1,$129.99 
681489113094,,,,TRUE SHIFT MAX DLC STEEL PLAYER - 238,1,$129.99 
681489113155,,,,TRUE SHIFT MAX DLC STEEL PLAYER - 288,1,$129.99 
681489153281,,,,"TRUE HZRDUS 9X4 2024 YOUTH OPS, 15 FLEX, T92 CURVE, LEFT, 46""",1,$129.99 
681489089535,,,,TRUE SHIFT ATTACK DLC - 4MM - GOALIE - SIZE 10,1,$129.99 
681489089412,,,,TRUE SHIFT ATTACK DLC - 4MM - GOALIE - SIZE 4,1,$129.99 
681489089436,,,,TRUE SHIFT ATTACK DLC - 4MM - GOALIE - SIZE 5,1,$129.99 
681489089474,,,,TRUE SHIFT ATTACK DLC - 4MM - GOALIE - SIZE 7,1,$129.99 
681489089498,,,,TRUE SHIFT ATTACK DLC - 4MM - GOALIE - SIZE 8,1,$129.99 
681489089511,,,,TRUE SHIFT ATTACK DLC - 4MM - GOALIE - SIZE 9,1,$129.99 
681489158309,,,,TRUE HZRDUS FURY 50 T92.5 LEFT,1,$129.99 
681489158286,,,,TRUE HZRDUS FURY 40 T92.5 LEFT,1,$129.99 
681489157661,,,,TRUE HZRDUS FURY 40 T28 LEFT,1,$129.99 
191520781156,,,,CCM Tacks XF 80 Skate - Youth Regular 8,1,$129.99 
191520781194,,,,CCM Tacks XF 80 Skate - Youth Regular 11,1,$129.99 
191520781217,,,,CCM Tacks XF 80 Skate - Youth Regular 12,1,$129.99 
191520781224,,,,CCM Tacks XF 80 Skate - Youth Regular 12.5,1,$129.99 
191520633868,,,,CCM Jetspeed FT680 Skate - Youth Regular 11,1,$129.99 
191520633875,,,,CCM Jetspeed FT680 Skate - Youth Regular 11.5,1,$129.99 
191520633882,,,,CCM Jetspeed FT680 Skate - Youth Regular 12,1,$129.99 
191520633905,,,,CCM Jetspeed FT680 Skate - Youth Regular 13,1,$129.99 
191520818272,,,,CCM Tacks XF 80 Shoulder Pads - Senior L,1,$129.99 
191520818289,,,,CCM Tacks XF 80 Shoulder Pads - Senior XL,1,$129.99 
647742730309,,,,Warrior Ritual G7 Goalie Glove - Youth White/Black,1,$129.99 
627555346843,,,,Sherwood CODE Encrypt Girdle - Senior X-Large,1,$129.99 
681489157708,,,,True Hzrdus 50 Left T28,1,$129.99 
,,,,True Hzrdus Fury T28 Left 50,1,$129.99 
815471025922,,,,Blade Tech Full Zip Hoodie Warroad - Adult XL,1,$139.00 
815471025915,,,,Blade Tech Full Zip Hoodie Warroad - Adult L,1,$139.00 
681489129828,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE NAVY 10,1,$139.99 
681489129835,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE NAVY 11,1,$139.99 
681489129842,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE NAVY 12,1,$139.99 
681489129880,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE RED 10,1,$139.99 
681489129897,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE RED 11,1,$139.99 
681489129903,,,,TRUE CATALYST 7X3 2023 ANATOMICAL FIT GLOVE RED 12,1,$139.99 
191520660406,,,,CCM Hockey Gloves Blue 10 FT6,1,$139.99 
191520660529,,,,CCM Hockey Gloves Red 10 FT6,1,$139.99 
191520660536,,,,CCM Hockey Gloves Red 11 FT6,1,$139.99 
191520660413,,,,CCM Hockey Gloves Blue 11 FT6,1,$139.99 
191520660543,,,,CCM Hockey Gloves Red 12 FT6,1,$139.99 
191520817527,,,,CCM Hockey Gloves Black 13 Classic SE,1,$139.99 
191520817534,,,,CCM Hockey Gloves Black 14 Classic SE,1,$139.99 
